wav_filename,wav_filesize,transcript
sm3_05_118.wav,140588,alitalia two nine one call zurich on one three four six
sm3_05_036.wav,186668,lufthansa four seven zero zero call zurich on one three four decimal six
sm3_05_129.wav,54188,alitalia
sm3_05_119.wav,187820,aerovic one zero six one contact zurich on one three four decimal six
sm3_05_039.wav,262700,lufthansa three five five zero radar contact ah climb to flight level three one zero
sm3_05_112.wav,163628,malaysian four contact rhein one two seven three seven good day
sm3_05_007.wav,163628,lufthansa three five six six climb to level three one zero
sm3_05_092.wav,175148,alfa fox bravo four four contact rhein one two seven three seven good day
sm3_05_089.wav,200492,aerovic one zero six one for separation turn right now heading two three zero
sm3_05_010.wav,218924,lufthansa four seven hundred good afternoon climb to flight level three one zero
sm3_04_150.wav,88748,alitalia one five seven radar contact
sm3_04_043.wav,127916,malaysian two rhein one two seven three seven good day
sm3_04_111.wav,109484,netherlands air force three five is in radar contact
sm3_04_072.wav,169388,onur air three eight eight good morning radar contact
sm3_04_050.wav,124460,jet set eight one seven good morning in radar contact
sm3_04_026.wav,107180,good morning aero lloyd five two eight radar contact
sm3_05_120.wav,132524,lufthansa five two one seven turn to delta kilo bravo
sm3_04_018.wav,108332,india sierra alfa good morning radar contact
sm3_04_055.wav,140588,swissair six five two zero call rhein one two seven three seven
sm3_04_117.wav,89900,delta lima lima good morning radar contact
sm3_04_068.wav,114092,k l m three hundred kilo proceed direct to nattenheim
sm3_04_084.wav,93356,ah delta papa alfa good morning radar contact
sm3_04_011.wav,119852,sabena four eight one call rhein one three two decimal four
sm3_04_088.wav,100268,k l m two six four direct to nattenheim
sm3_04_076.wav,180908,k l m three hundred kilo contact rhein on one two seven three seven
sm3_04_135.wav,172844,sabena eight two six alfa is in radar contact
sm3_04_155.wav,176300,midland seven two zero call rhein one two seven three seven good day
sm3_04_064.wav,133676,transwede one zero seven climb to level three three zero
sm3_04_015.wav,155564,speedbird one five six call rhein on one two seven three seven good day
sm3_04_137.wav,190124,lufthansa three five five six climb to flight level two nine zero direct trasadingen
sm3_04_126.wav,191276,aero lloyd ah five one seven descend to flight level three one zero
sm3_04_099.wav,154412,sierra alfa fox one one two is in radar contact
sm3_04_010.wav,232748,fox sierra india proceed direct to trasadingen and climb to flight level two five zero
sm3_04_156.wav,110636,i here we stop thank you
sm3_04_082.wav,131372,aero lloyd five nine zero continue climb to level three zero zero
sm3_04_037.wav,131372,sobelair two five five seven good morning radar contact
sm3_04_079.wav,214316,lufthansa four six five two good morning climb to flight level two nine zero
sm3_04_086.wav,194732,netherlands ah air force four one four climb to flight level three two zero
sm3_04_096.wav,133676,k l m two six four call rhein one two seven three seven bye bye
sm3_04_038.wav,148652,hapag lloyd six five three now call zurich on one three four six good day
sm3_04_094.wav,145196,aero lloyd five nine zero call zurich on one three four six good day
sm3_04_139.wav,160172,hapag lloyd three five five one call zurich on one three three four good day
sm3_04_127.wav,159020,belstar five zero two hotel call rhein one three two four good day
sm3_04_093.wav,135980,air malta zero zero four call rhein one two seven three seven
sm3_04_112.wav,97964,oscar hotel india radar contact
sm3_04_114.wav,110636,lufthansa four four one six direct to trasadingen
sm3_04_045.wav,119852,k l m three zero zero kilo good morning radar contact
sm3_04_069.wav,153260,all ah ah nattenheim november tango mike
sm3_04_017.wav,195884,hapag lloyd ah six five three good morning climb to flight level two seven zero
sm3_04_104.wav,108332,one two seven three seven rhein radar
sm3_04_134.wav,104876,speedbird two two three radar contact
sm3_04_035.wav,129068,lufthansa eight two six eight call zurich on one three four six
sm3_04_113.wav,209708,netherlands air force four one four contact zurich on one three four decimal six good day
sm3_04_056.wav,293804,k l m three zero zero kilo you were instructed to turn left by one five degrees you're in a right turn so continue left now three zero degrees
sm3_04_122.wav,103724,aero lloyd five one seven proceed direct to frankfurt
sm3_04_059.wav,114092,olympic one four four call rhein one three two four
sm3_04_054.wav,125612,sobelair two five five seven proceed direct to kempten
sm3_04_044.wav,115244,alitalia one one seven good morning radar contact
sm3_04_047.wav,155564,transwede one zero seven turn left ten degrees climb to level three two zero
sm3_04_032.wav,154412,transwede one oh one call zurich on one three three decimal four good day
sm3_04_146.wav,127916,sabena nine three six nine turn right one five degrees
sm3_04_033.wav,89900,one three three decimal four
sm3_04_025.wav,135980,lufthansa eight two six eight climb to flight level three four zero
sm3_04_087.wav,198188,jet set one four two nine contact rhein one two seven three seven good day
sm3_04_141.wav,107180,good morning sabena eight zero one in radar contact
sm3_04_130.wav,161324,sabena nine three six nine radar contact
sm3_04_062.wav,154412,sobelair two five five seven call rhein one three two four good day
sm3_04_121.wav,134828,britannia triple two alfa call rhein on one three two four good day
sm3_04_145.wav,194732,lufthansa four three seven six good morning climb to flight level two nine zero
sm3_04_007.wav,274220,sabena eight three eight ah you have to maintain level two eight zero you're not allowed to climb to the no ah r v s m area
sm3_04_107.wav,97964,hapag lloyd three five five one is in radar contact
sm3_04_042.wav,146348,india sierra alfa call rhein one two seven three seven good day
sm3_04_049.wav,141740,constellation two two five one call rhein one three two four good day
sm3_04_040.wav,101420,transwede one oh seven good morning radar contact
sm3_04_066.wav,134828,air malta zero zero four descend to flight level three five zero
sm3_04_028.wav,118700,hapag lloyd six five three expect higher with zurich later on
sm3_04_138.wav,124460,alitalia one four nine good morning radar contact
sm3_04_006.wav,123308,sabena eight three eight non r v s m radar contact
sm3_04_057.wav,140588,german air force five eight five non r v s m radar contact
sm3_04_124.wav,176300,sierra alfa fox one one two call rhein on one two seven three seven good day
sm3_04_105.wav,206252,sierra alfa fox one one two climb to flight level three two zero and fly heading three two zero
sm3_04_085.wav,112940,sabena seven eight one six turn left twenty degrees
sm3_04_013.wav,114092,swissair six five two zero good morning radar contact
sm3_04_063.wav,121004,aero lloyd five two eight call zurich on one three three four
sm3_04_073.wav,89900,k l m two six four radar contact
sm3_04_014.wav,133676,fox sierra india continue climb to flight level two seven zero
sm3_04_102.wav,168236,lufthansa four six five two contact zurich on one three four six good day
sm3_04_052.wav,102572,transwede one zero seven direct to trasadingen
sm3_04_147.wav,144044,netherlands air force three five call rhein one three two four good day
sm3_04_012.wav,69164,station calling say again
sm3_04_075.wav,150956,alitalia one one seven call zurich on one three three four good day
sm3_04_157.wav,100268,we're stopping so one ah thank you
sm3_04_125.wav,159020,speedbird one two four rhein one two seven three seven good day
sm3_04_148.wav,160172,speedbird two two three call rhein one two seven three seven good day
sm3_04_077.wav,111788,aero lloyd five nine zero proceed direct to trasadingen
sm3_04_023.wav,91052,malaysian two good morning radar contact
sm3_04_140.wav,179756,alitalia four eight seven contact zurich one three four decimal six good day
sm3_04_119.wav,144044,sierra alfa fox one one two proceed direct to nattenheim
sm3_04_083.wav,241964,alitalia four zero one good morning climb to flight level two nine zero
sm3_01_146.wav,129068,lufthansa three five five six zurich on one three four six
sm3_04_128.wav,139436,turkish five one five rhein one two seven three seven
sm3_01_026.wav,127916,fox sierra india climb to level three seven zero
sm3_04_019.wav,126764,swissair six five two zero proceed direct to frankfurt
sm3_04_051.wav,111788,air malta zero zero four good morning radar contact
sm3_01_160.wav,169388,delta india mike lima lima contact milano on one three four five two
sm3_01_090.wav,34604,roger
sm3_01_101.wav,168236,sabena seven eight one six contact rhein on one two seven three seven
sm3_01_057.wav,138284,olympic one four four call rhein on one three two decimal four
sm3_01_118.wav,191276,and europa three five three is identified correction europa three six three
sm3_01_162.wav,135980,nine three six nine now call zurich on one three four decimal six
sm3_01_103.wav,123308,britannia triple two alfa radar contact
sm3_01_089.wav,101420,viva five eight five what's the descend rate
sm3_01_013.wav,115244,sabena eight three eight radar contact
sm3_01_048.wav,195884,sobelair two five five seven turn further left heading ah one zero zero
sm3_01_072.wav,121004,viva five eight five report your heading
sm3_01_061.wav,117548,k l m two six four guten tag radar contact
sm3_01_154.wav,84140,jet set four nine seven radar contact
sm3_01_110.wav,42668,good bye
sm3_01_050.wav,154412,transwede one zero seven climb to level three one zero
sm3_01_058.wav,155564,sabena seven eight one six is in radar contact
sm3_01_144.wav,152108,delta papa alfa call milano on one three four five two
sm3_01_030.wav,114092,constellation two two five one radar contact
sm3_01_047.wav,111788,good morning air malta zero zero four radar contact
sm3_01_128.wav,155564,hapag lloyd three five five one zurich on one three three decimal four
sm3_01_150.wav,142892,speedbird one two two call rhein on one two seven three seven
sm3_01_015.wav,47276,roger
sm3_01_153.wav,210860,condor two one eight guten tag radar contact
sm3_01_044.wav,160172,leisure six zero two four call rhein on one two seven three seven
sm3_01_105.wav,144044,alitalia one one nine call zurich on one three four decimal six
sm3_01_039.wav,139436,malaysian two call rhein on one two seven three seven good day
sm3_01_135.wav,114092,ah good morning speedbird one two two radar contact
sm3_01_129.wav,140588,sabena nine three six nine radar contact
