client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
xxx-id	sm3_03_069	alitalia four eight five radar contact 						en	
xxx-id	sm3_03_119	lufthansa three five five six direct trasadingen 						en	
xxx-id	sm3_03_105	lufthansa four four one six direct to trasadingen 						en	
xxx-id	sm3_03_002	lufthansa eight two six eight calling 						en	
xxx-id	sm3_03_140	alitalia four one three stand by sabena nine three six nine turn to trasadingen 						en	
xxx-id	sm3_03_118	midland seven two zero radar contact 						en	
xxx-id	sm3_03_129	one three four five two 						en	
xxx-id	sm3_03_154	lufthansa three six three eight call zurich one three four six 						en	
xxx-id	sm3_03_095	speedbird one two four radar contact 						en	
xxx-id	sm3_03_014	swissair nine three five two climb to flight level three five zero 						en	
xxx-id	sm3_03_090	lufthansa four four one six what's the heading presently 						en	
xxx-id	sm3_03_145	sabena nine three six nine proceed direct to fribourg 						en	
xxx-id	sm3_03_037	hapag lloyd ah six five three climb to flight level three four zero 						en	
xxx-id	sm3_03_003	lufthansa eight two six eight in radar contact climb to flight level three one zero 						en	
xxx-id	sm3_03_073	jet set one four two nine call rhein on one two seven three seven 						en	
xxx-id	sm3_03_035	constellation two two five one turn right one five degrees 						en	
xxx-id	sm3_03_044	leisure six zero two four call rhein one two seven three seven 						en	
xxx-id	sm3_03_046	constellation two two five one call us on one three two four good day 						en	
xxx-id	sm3_03_083	lufthansa four four one six is in radar contact turn left ten degrees 						en	
xxx-id	sm3_03_148	sabena nine three six nine zurich on one three four six 						en	
xxx-id	sm3_03_121	alitalia one four nine radar contact 						en	
xxx-id	sm3_03_127	netherlands three five call rhein one three two four 						en	
xxx-id	sm3_03_012	india sierra alfa climb to flight level three two zero 						en	
xxx-id	sm3_03_074	german air force five eight five fly heading zero one zero direct to warburg 						en	
xxx-id	sm3_03_021	swissair nine three five two call rhein on one two seven three seven good day 						en	
xxx-id	sm3_03_024	malaysian two radar contact 						en	
xxx-id	sm3_03_117	britannia two three six alfa radar contact 						en	
xxx-id	sm3_03_028	fox sierra india contact zurich on one three four six 						en	
xxx-id	sm3_03_072	alitalia four zero one climb to flight level two nine zero 						en	
xxx-id	sm3_03_099	lufthansa four four one six climb to flight level two nine zero 						en	
xxx-id	sm3_03_110	lufthansa three five five six pick up heading one six zero 						en	
xxx-id	sm3_03_047	good morning german air force five eight five non ~r ~v ~s ~m radar contact 						en	
xxx-id	sm3_03_120	turkair five one five call rhein one two seven three seven 						en	
xxx-id	sm3_03_152	sabena eight zero one contact zurich on one three four six 						en	
xxx-id	sm3_03_053	georgia zero three seven contact rhein on one two seven three seven 						en	
xxx-id	sm3_03_113	lufthansa three five five six climb to flight level two nine zero 						en	
xxx-id	sm3_03_128	delta india charlie papa alfa contact milano on one three four five two 						en	
xxx-id	sm3_03_061	transwede one zero seven contact zurich on one three four six 						en	
xxx-id	sm3_03_135	lufthansa three five five six call zurich on one three four six 						en	
xxx-id	sm3_03_055	jet set eight one seven call rhein on one two seven three seven good day 						en	
xxx-id	sm3_03_051	~k ~l ~m two six four is in radar contact 						en	
xxx-id	sm3_03_029	sabena eight three eight call rhein on one two seven three seven good day 						en	
xxx-id	sm3_03_116	sabena nine three six nine radar contact 						en	
xxx-id	sm3_03_067	lufthansa four six five two climb to flight level three one zero 						en	
xxx-id	sm3_02_155	good morning swissair seven eight three romeo radar contact 						en	
xxx-id	sm3_02_150	alitalia two nine two direct to gotil 						en	
xxx-id	sm3_02_116	sierra alfa fox one one two maintain your heading and call us frequency one two seven three seven good day 						en	
xxx-id	sm3_02_161	sabena nine three six nine call zurich on one three four six good day 						en	
xxx-id	sm3_02_075	jet set one four two nine contact rhein one two seven three seven good day 						en	
xxx-id	sm3_02_084	~k ~l ~m two six four direct to nattenheim 						en	
xxx-id	sm3_02_140	lufthansa three six three eight guten morgen climb to flight level two seven zero 						en	
xxx-id	sm3_02_081	and alitalia four zero one direct trasadingen 						en	
xxx-id	sm3_02_083	sabena eight three two call rhein on one two seven three seven good day 						en	
xxx-id	sm3_02_033	alitalia one one seven good morning radar contact 						en	
xxx-id	sm3_02_093	sabena seven eight one six rhein one two seven three seven good day 						en	
xxx-id	sm3_02_153	delta india mike lima lima call milano on one three four five two 						en	
xxx-id	sm3_02_007	lufthansa eight two six eight fly heading one eight zero 						en	
xxx-id	sm3_02_030	india sierra alfa call rhein on ah one two seven three seven good day 						en	
xxx-id	sm3_02_092	~k ~l ~m two six four call rhein one two seven three seven good day 						en	
xxx-id	sm3_02_043	air malta zero zero four descend to flight level three two zero 						en	
xxx-id	sm3_02_040	constellation two two five one call rhein on one three two four 						en	
xxx-id	sm3_02_070	turn left one five degrees 						en	
xxx-id	sm3_02_027	~k ~l ~m three hundred kilo good morning radar contact 						en	
xxx-id	sm3_02_125	hapag lloyd three five five one zurich one three three decimal four auf wiederhoren 						en	
xxx-id	sm3_02_035	olympic one four four for separation turn left one five degrees 						en	
xxx-id	sm3_02_022	lufthansa eight two six eight contact zurich on one three four six good day 						en	
xxx-id	sm3_02_058	ah good morning aero lloyd five nine zero climb to flight level two nine zero 						en	
xxx-id	sm3_02_102	lufthansa four four one six climb to flight level two nine zero 						en	
xxx-id	sm3_02_126	sabena nine three six nine good morning radar contact 						en	
xxx-id	sm3_02_137	sabena nine three six nine proceed direct trasadingen 						en	
xxx-id	sm3_02_019	swissair nine three five two call rhein on one two seven three seven good day 						en	
xxx-id	sm3_02_031	sobelair two five five seven good morning radar contact 						en	
xxx-id	sm3_02_049	sobelair two five five seven call rhein on one three two four good day 						en	
xxx-id	sm3_02_090	and sierra alfa fox one one two continue on present heading 						en	
xxx-id	sm3_02_108	belstar five two six hotel call rhein on one three two decimal four 						en	
xxx-id	sm3_02_143	midland seven two zero call rhein on one two seven three seven good day 						en	
xxx-id	sm3_02_106	delta papa alfa to trasadingen 						en	
xxx-id	sm3_02_111	alitalia four zero one call zurich on one three four decimal six 						en	
xxx-id	sm3_02_015	[EMPTY] 						en	
xxx-id	sm3_02_052	~k ~l ~m three hundred kilo turn left to nattenheim 						en	
xxx-id	sm3_02_122	alitalia two nine two radar contact 						en	
xxx-id	sm3_02_047	swissair six five two zero call rhein on one two seven three seven good day 						en	
xxx-id	sm3_02_062	netherlands air four one four good morning radar contact report your heading 						en	
xxx-id	sm3_02_104	belstar five zero two hotel good morning radar contact 						en	
xxx-id	sm3_02_011	s= 						en	
xxx-id	sm3_02_135	delta india charlie papa alfa call milano on one three four five two 						en	
xxx-id	sm3_02_117	lufthansa four four one six call zurich on one three four six good day 						en	
xxx-id	sm3_02_157	good morning alitalia four six five radar contact 						en	
xxx-id	sm3_02_042	olympic one four four now proceed direct to kempten 						en	
xxx-id	sm3_02_112	sierra alfa fox one one two turn left heading three one five 						en	
xxx-id	sm3_02_144	alitalia one four nine turn to trasadingen 						en	
xxx-id	sm3_02_034	georgia zero three seven good morning radar contact 						en	
xxx-id	sm3_02_121	lufthansa three five five six ah good morning in radar contact climb to flight level two nine zero and climb with two thousand feet per minute or more until passing two six zero 						en	
xxx-id	sm3_02_005	speedbird one five six call rhein on one two seven three seven good day 						en	
xxx-id	sm3_02_132	alitalia four eight seven call zurich on one three four decimal six buongiorno 						en	
xxx-id	sm3_02_023	fox sierra india call zurich on one three four six good day 						en	
xxx-id	sm3_02_120	belstar five zero two hotel contact rhein one three two four good day 						en	
xxx-id	sm3_02_038	jet set eight one seven guten tag radar contact 						en	
xxx-id	sm3_02_063	netherlands air force four one four roger fly heading one seven zero 						en	
xxx-id	sm3_02_107	lufthansa four four one six direct to trasadingen 						en	
xxx-id	sm3_02_154	sabena nine three six nine descend to flight level two nine zero 						en	
xxx-id	sm3_02_071	~k ~l ~m two six four turn left one five degrees 						en	
xxx-id	sm3_02_151	condor two one eight good morning radar contact 						en	
xxx-id	sm3_02_026	transwede one seven good morning radar contact 						en	
xxx-id	sm3_02_024	ah charl= ah constellation two two five one good morning radar contact 						en	
xxx-id	sm3_02_053	good morning ~k ~l ~m two six four in radar contact 						en	
xxx-id	sm3_02_054	sabena seven eight one six good morning in radar contact 						en	
xxx-id	sm3_02_028	hapag lloyd six five three call zurich on one three four six good day 						en	
xxx-id	sm3_02_045	hapag lloyd six five three rhein 						en	
xxx-id	sm3_02_073	sabena eight three two ah sorry ah proceed now direct to gotil 						en	
xxx-id	sm3_02_103	delta india mike lima lima good morning radar contact 						en	
xxx-id	sm3_02_088	hapag lloyd three five five one good morning radar contact 						en	
xxx-id	sm3_02_094	lufthansa four four one six good morning continue present heading i'll call you for higher 						en	
xxx-id	sm3_02_123	speedbird one two four call rhein on one two seven three seven good day 						en	
xxx-id	sm3_02_158	lufthansa three six three eight continue climb to level three five zero 						en	
xxx-id	sm3_02_074	and sabena seven eight one six you turn left one five degrees 						en	
xxx-id	sm3_02_010	swissair nine three five two good morning in radar contact 						en	
xxx-id	sm3_02_148	europa three six three call rhein on one two seven three seven good day 						en	
xxx-id	sm3_02_029	ah good morning olympic one four four in radar contact 						en	
xxx-id	sm3_02_129	midland seven two zero good morning radar contact 						en	
xxx-id	sm3_02_065	alitalia four eight five is in radar contact 						en	
xxx-id	sm3_02_078	air malta zero zero four call rhein on one two seven three seven 						en	
xxx-id	sm3_02_097	roger fly heading three three zero 						en	
xxx-id	sm3_02_021	leisure six zero two four good morning radar contact 						en	
xxx-id	sm3_02_039	leisure six zero two four contact rhein on one two seven three seven 						en	
xxx-id	sm3_02_101	alitalia four eight seven good morning radar contact 						en	
xxx-id	sm3_02_002	sabena four eight one proceed direct to dinkelsbuhl 						en	
xxx-id	sm3_02_014	india sierra alfa good morning radar contact 						en	
xxx-id	sm3_02_142	roger i'll call you back 						en	
xxx-id	sm3_02_069	sabena eight three two turn left one five degrees 						en	
xxx-id	sm3_02_046	hapag lloyd six five three call zurich on one three four six 						en	
xxx-id	sm3_02_119	britannia triple two alfa call us on one three two decimal four good day 						en	
xxx-id	sm3_02_079	netherlands air force four one four proceed direct to trasadingen 						en	
xxx-id	sm3_02_055	station calling say again your callsign 						en	
xxx-id	sm3_02_004	lufthansa eight two six eight climb to flight level two nine zero maintain present heading 						en	
xxx-id	sm3_02_068	lufthansa four six five two radar contact climb to level two nine zero 						en	
xxx-id	sm3_02_136	netherlands air force three five call rhein on one three two four good day 						en	
xxx-id	sm3_02_003	good morning lufthansa eight two six eight in radar contact 						en	
xxx-id	sm3_02_147	britannia two three six alfa turn right to trasadingen 						en	
xxx-id	sm3_02_050	olympic one four four call rhein on one three two four good day 						en	
xxx-id	sm3_02_124	turkair five one five one two seven three seven good day 						en	
